year,month,price,mileage,car_type,brand
2021,1,45000,38.4,SUV,Toyota
2021,1,25000,47.9,Convertible,Mazda
2021,1,32000,43.9,Sedan,Honda
2021,1,120000,37.7,Hatchback,Tesla
2021,1,28000,49.0,Pickup,Toyota
2021,1,48000,20.3,Hatchback,Toyota
2021,1,60000,16.9,Sedan,BMW
2021,1,15000,29.1,Hatchback,Honda
2021,1,90000,49.7,Sedan,Mercedes
2021,1,80000,18.3,Convertible,Mercedes
2021,1,18000,38.1,Pickup,Toyota
2021,1,42000,32.9,Convertible,Mazda
2021,1,25000,23.7,Hatchback,Nissan
2021,1,20000,41.0,Pickup,Chevrolet
2021,1,48000,20.5,SUV,Subaru
2021,1,28000,49.3,Pickup,Chevrolet
2021,1,55000,21.0,Convertible,Toyota
2021,1,30000,44.2,SUV,Toyota
2021,1,80000,16.4,Sedan,Mercedes
2021,1,48000,19.2,Sedan,Subaru
2021,1,35000,16.3,Pickup,Ford
2021,1,22000,43.2,Sedan,Toyota
2021,1,15000,17.3,Sedan,Ford
2021,1,22000,49.2,Sedan,Honda
2021,1,75000,49.7,Sedan,BMW
2021,1,90000,42.3,SUV,Audi
2021,1,100000,29.3,Coupe,Tesla
2021,1,120000,30.1,SUV,Audi
2021,1,40000,25.9,SUV,Hyundai
2021,1,75000,39.3,Coupe,Mercedes
2021,1,50000,38.7,SUV,Subaru
2021,1,20000,23.0,Convertible,Mazda
2021,1,60000,28.5,SUV,BMW
2021,1,25000,26.0,Coupe,Audi
2021,1,65000,43.9,Sedan,BMW
2021,1,120000,44.5,Coupe,Audi
2021,1,18000,32.6,SUV,Toyota
2021,1,65000,36.5,Sedan,Honda
2021,1,50000,42.8,Convertible,Subaru
2021,1,70000,25.9,Coupe,Tesla
2021,1,70000,30.6,Sedan,BMW
2021,1,38000,48.9,SUV,Nissan
2021,1,70000,17.6,SUV,Mercedes
2021,1,90000,49.9,Sedan,Mercedes
2021,1,32000,15.6,Sedan,Toyota
2021,1,42000,49.6,SUV,Toyota
2021,1,80000,16.0,SUV,Audi
2021,1,35000,34.8,SUV,Hyundai
2021,1,18000,19.1,Pickup,Toyota
2021,1,90000,39.0,SUV,BMW
2021,1,25000,41.2,SUV,Nissan
2021,1,70000,41.2,SUV,Audi
2021,1,55000,17.9,Sedan,Toyota
2021,1,15000,24.2,Hatchback,Chevrolet
2021,1,120000,29.2,SUV,Tesla
2021,1,40000,24.6,Sedan,Toyota
2021,1,15000,39.6,Sedan,Toyota
2021,1,20000,22.4,SUV,Nissan
2021,1,90000,36.7,SUV,BMW
2021,1,28000,46.4,Hatchback,Toyota
2021,1,90000,23.5,SUV,BMW
2021,1,55000,42.0,SUV,Subaru
2021,1,70000,40.1,SUV,Audi
2021,1,55000,28.5,Pickup,Toyota
2021,1,65000,17.5,Convertible,Toyota
2021,1,45000,29.5,Sedan,Toyota
2021,1,50000,26.1,Hatchback,Toyota
2021,1,20000,29.5,Pickup,Ford
2021,1,45000,38.2,Hatchback,Audi
2021,1,35000,40.7,Sedan,Toyota
2021,1,22000,47.5,Sedan,Nissan
2021,1,50000,26.4,SUV,Toyota
2021,1,70000,41.5,Sedan,Tesla
2021,1,120000,40.1,Coupe,Mercedes
2021,2,15000,29.1,SUV,Honda
2021,2,65000,36.2,SUV,Honda
2021,2,35000,20.7,SUV,Honda
2021,2,45000,40.5,SUV,Audi
2021,2,90000,20.3,Sedan,Mercedes
2021,2,45000,34.8,SUV,Subaru
2021,2,32000,23.3,Coupe,Toyota
2021,2,70000,24.9,SUV,Tesla
2021,2,25000,43.8,Pickup,Chevrolet
2021,2,18000,28.9,Convertible,Mazda
2021,2,42000,35.1,Convertible,Mazda
2021,2,22000,23.2,SUV,Honda
2021,2,60000,20.5,Sedan,Audi
2021,2,55000,34.1,Sedan,Subaru
2021,2,38000,31.2,Sedan,Honda
2021,2,30000,25.1,Sedan,Honda
2021,2,48000,15.8,Coupe,Audi
2021,2,65000,36.8,Sedan,BMW
2021,2,90000,48.4,SUV,Mercedes
2021,2,90000,38.7,Coupe,Audi
2021,2,22000,29.7,Coupe,BMW
2021,2,40000,31.8,SUV,Honda
2021,2,18000,41.9,SUV,Kia
2021,2,22000,18.5,SUV,Hyundai
2021,2,22000,48.6,SUV,Kia
2021,2,70000,17.7,Sedan,BMW
2021,2,50000,23.6,Coupe,Audi
2021,2,60000,26.1,Coupe,Honda
2021,2,40000,44.5,Sedan,Toyota
2021,2,90000,48.7,Sedan,Mercedes
2021,2,120000,15.7,Sedan,Audi
2021,2,25000,19.9,SUV,Toyota
2021,2,45000,27.7,Pickup,Subaru
2021,2,22000,32.9,Hatchback,Hyundai
2021,2,35000,33.4,Sedan,Toyota
2021,2,42000,30.2,Sedan,Ford
2021,2,55000,31.6,Convertible,Honda
2021,2,35000,23.7,SUV,Toyota
2021,2,120000,49.0,Coupe,Audi
2021,2,55000,46.0,SUV,Honda
2021,2,100000,19.5,Convertible,BMW
2021,2,35000,34.6,Coupe,Toyota
2021,2,38000,17.5,Pickup,Ford
2021,2,38000,16.3,Hatchback,Honda
2021,2,90000,35.6,Sedan,Audi
2021,2,30000,39.0,Sedan,Honda
2021,2,28000,29.5,SUV,Toyota
2021,2,22000,17.8,Sedan,Toyota
2021,2,75000,31.5,Convertible,Mercedes
2021,2,120000,48.7,Sedan,Audi
2021,2,25000,45.2,Convertible,BMW
2021,2,60000,47.5,SUV,Audi
2021,2,25000,35.1,Pickup,Ford
2021,2,80000,48.8,Hatchback,BMW
2021,2,120000,29.0,Coupe,Tesla
2021,2,70000,28.2,Convertible,Tesla
2021,2,55000,48.8,Hatchback,Audi
2021,2,32000,47.2,SUV,Hyundai
2021,2,60000,27.2,Sedan,BMW
2021,2,28000,26.0,Hatchback,Chevrolet
2021,2,18000,18.9,Sedan,Toyota
2021,2,40000,46.2,Sedan,Ford
2021,2,18000,44.4,Sedan,Nissan
2021,2,40000,28.9,SUV,Ford
2021,2,15000,16.1,SUV,Hyundai
2021,2,60000,43.5,Hatchback,Honda
2021,2,120000,38.1,Sedan,BMW
2021,2,35000,15.8,Hatchback,Honda
2021,2,80000,29.2,Sedan,Mercedes
2021,2,50000,35.4,Hatchback,Audi
2021,2,42000,20.1,Convertible,Mazda
2021,2,60000,43.8,Convertible,Audi
2021,2,42000,43.1,Pickup,Toyota
2021,2,100000,19.5,Sedan,Tesla
2021,2,48000,40.7,Pickup,Toyota
2021,2,42000,35.5,Hatchback,Ford
2021,2,15000,16.5,Sedan,Nissan
2021,2,48000,38.8,Sedan,Audi
2021,2,20000,45.8,Sedan,Honda
2021,2,20000,22.5,SUV,Hyundai
2021,3,75000,36.9,Sedan,Audi
2021,3,60000,40.4,SUV,Honda
2021,3,55000,29.9,Sedan,Audi
2021,3,60000,40.7,Convertible,Toyota
2021,3,48000,36.3,SUV,Toyota
2021,3,90000,38.4,Pickup,Mercedes
2021,3,42000,15.2,SUV,Ford
2021,3,70000,27.5,SUV,Mercedes
2021,3,55000,25.6,Sedan,BMW
2021,3,22000,16.2,Hatchback,Nissan
2021,3,28000,15.7,SUV,Nissan
2021,3,38000,44.7,Sedan,Hyundai
2021,3,100000,23.3,Sedan,Mercedes
2021,3,50000,16.7,Hatchback,Toyota
2021,3,70000,21.3,Convertible,Mercedes
2021,3,70000,15.4,Pickup,BMW
2021,3,120000,34.2,SUV,Tesla
2021,3,40000,27.1,Coupe,Audi
2021,3,18000,33.1,Pickup,Ford
2021,3,30000,21.7,SUV,Toyota
2021,3,80000,35.4,SUV,Tesla
2021,3,60000,27.0,Sedan,BMW
2021,3,45000,47.3,Coupe,BMW
2021,3,55000,49.9,Sedan,Toyota
2021,3,28000,29.3,Pickup,Chevrolet
2021,3,120000,42.0,Pickup,Mercedes
2021,3,60000,25.3,Hatchback,Honda
2021,3,32000,45.8,Sedan,Kia
2021,3,90000,15.8,SUV,BMW
2021,3,45000,31.5,SUV,Honda
2021,3,20000,40.7,Convertible,BMW
2021,3,60000,19.6,Convertible,BMW
2021,3,15000,32.4,Pickup,Ford
2021,3,25000,25.3,Hatchback,Toyota
2021,3,15000,20.3,SUV,Toyota
2021,3,35000,45.6,SUV,Hyundai
2021,3,48000,44.7,Sedan,Audi
2021,3,32000,38.9,Sedan,Toyota
2021,3,60000,30.0,SUV,Audi
2021,3,15000,17.7,Sedan,Honda
2021,3,42000,21.2,Hatchback,Honda
2021,3,18000,37.6,Pickup,Chevrolet
2021,3,48000,37.3,SUV,Subaru
2021,3,45000,22.4,Sedan,Toyota
2021,3,70000,36.9,Pickup,Mercedes
2021,3,80000,41.9,Coupe,Tesla
2021,3,25000,35.0,Convertible,Mazda
2021,3,15000,23.3,SUV,Ford
2021,3,90000,48.0,SUV,Mercedes
2021,3,48000,21.9,SUV,BMW
2021,3,18000,18.6,Sedan,Toyota
2021,3,18000,30.1,Sedan,Toyota
2021,3,35000,21.0,SUV,Honda
2021,3,50000,49.0,SUV,BMW
2021,3,70000,19.6,Sedan,Tesla
2021,3,60000,20.6,Pickup,BMW
2021,3,100000,27.2,Hatchback,BMW
2021,3,40000,20.6,Sedan,Kia
2021,3,25000,37.6,SUV,Toyota
2021,3,15000,45.7,Pickup,Toyota
2021,3,75000,24.3,Hatchback,BMW
2021,3,120000,37.0,SUV,Mercedes
2021,3,22000,43.9,Sedan,Toyota
2021,3,15000,28.0,Convertible,Mazda
2021,3,80000,45.0,Coupe,Mercedes
2021,3,55000,35.2,SUV,BMW
2021,3,100000,17.6,SUV,Audi
2021,3,70000,31.7,SUV,BMW
2021,3,40000,21.2,Hatchback,Kia
2021,3,35000,18.3,Hatchback,Nissan
2021,3,35000,47.7,SUV,Nissan
2021,3,80000,19.1,Coupe,Mercedes
2021,3,28000,16.1,Coupe,Hyundai
2021,3,32000,20.8,SUV,Kia
2021,3,30000,34.9,SUV,Hyundai
2021,3,80000,27.8,Convertible,Tesla
2021,3,100000,18.2,Hatchback,Audi
2021,3,18000,15.3,SUV,Honda
2021,3,70000,15.6,Convertible,Audi
2021,3,40000,19.9,Hatchback,Nissan
2021,4,18000,39.3,SUV,Hyundai
2021,4,28000,24.3,Hatchback,Nissan
2021,4,32000,34.8,Coupe,Toyota
2021,4,20000,33.3,Sedan,Hyundai
2021,4,120000,17.8,SUV,BMW
2021,4,28000,43.5,SUV,Honda
2021,4,120000,30.4,SUV,Tesla
2021,4,60000,16.0,SUV,Honda
2021,4,32000,16.7,Pickup,Ford
2021,4,42000,44.5,Pickup,Ford
2021,4,50000,41.8,Sedan,Honda
2021,4,30000,37.5,Sedan,Hyundai
2021,4,70000,24.7,Hatchback,Mercedes
2021,4,55000,41.7,Pickup,Subaru
2021,4,65000,26.6,SUV,Honda
2021,4,100000,28.2,Sedan,Tesla
2021,4,18000,25.9,Convertible,Ford
2021,4,60000,42.4,Hatchback,Toyota
2021,4,75000,23.5,SUV,Mercedes
2021,4,38000,49.0,Sedan,Kia
2021,4,75000,31.9,Hatchback,BMW
2021,4,25000,26.9,Coupe,Toyota
2021,4,38000,46.5,SUV,Honda
2021,4,22000,36.9,Sedan,Toyota
2021,4,75000,36.5,Sedan,Audi
2021,4,75000,19.3,Convertible,Tesla
2021,4,75000,23.4,Hatchback,Audi
2021,4,40000,30.1,Hatchback,Hyundai
2021,4,20000,44.7,Pickup,Toyota
2021,4,20000,48.5,Convertible,Mazda
2021,4,15000,49.7,SUV,Toyota
2021,4,35000,30.9,Sedan,Kia
2021,4,38000,30.2,Pickup,Ford
2021,4,50000,43.5,Sedan,Toyota
2021,4,80000,27.6,Hatchback,BMW
2021,4,35000,22.6,Sedan,Toyota
2021,4,28000,35.6,Coupe,BMW
2021,4,22000,32.2,SUV,Kia
2021,4,50000,20.1,SUV,Toyota
2021,4,120000,49.8,SUV,Tesla
2021,4,32000,45.2,Hatchback,Toyota
2021,4,25000,29.6,Coupe,Toyota
2021,4,15000,20.4,Sedan,Honda
2021,4,25000,28.7,Pickup,Chevrolet
2021,4,28000,30.9,Convertible,Mazda
2021,4,60000,21.0,Convertible,BMW
2021,4,15000,31.7,SUV,Hyundai
2021,4,50000,40.0,Coupe,Honda
2021,4,50000,21.1,Hatchback,Honda
2021,4,40000,39.6,Convertible,BMW
2021,4,15000,16.9,Hatchback,Toyota
2021,4,50000,25.2,SUV,Audi
2021,4,70000,33.0,SUV,Tesla
2021,4,28000,21.8,Coupe,Audi
2021,4,90000,36.3,Pickup,Mercedes
2021,4,70000,26.5,Coupe,Audi
2021,4,38000,30.3,SUV,Kia
2021,4,70000,34.9,SUV,Tesla
2021,4,45000,34.5,Sedan,Honda
2021,4,65000,15.7,Pickup,Audi
2021,4,30000,44.1,Sedan,Hyundai
2021,4,32000,38.6,SUV,Toyota
2021,4,35000,46.0,SUV,Hyundai
2021,4,22000,22.4,SUV,Toyota
2021,4,28000,24.0,Pickup,Chevrolet
2021,4,22000,22.5,Convertible,BMW
2021,4,65000,41.7,SUV,Audi
2021,4,50000,19.8,SUV,BMW
2021,4,90000,46.7,Convertible,Mercedes
2021,4,100000,43.5,Pickup,Audi
2021,4,45000,35.2,Sedan,Subaru
2021,4,120000,23.7,SUV,Mercedes
2021,4,100000,21.8,Hatchback,Tesla
2021,4,70000,16.7,SUV,Mercedes
2021,4,100000,43.7,Hatchback,Tesla
2021,4,32000,37.3,Sedan,Toyota
2021,4,80000,24.4,Sedan,BMW
2021,4,20000,47.7,Sedan,Hyundai
2021,4,35000,20.3,Sedan,Toyota
2021,4,20000,36.3,SUV,Honda
2021,5,120000,18.8,Sedan,Mercedes
2021,5,35000,42.1,Sedan,Nissan
2021,5,60000,36.0,Sedan,Audi
2021,5,15000,30.4,Pickup,Ford
2021,5,70000,15.3,Convertible,Mercedes
2021,5,32000,21.1,Sedan,Ford
2021,5,25000,17.0,Sedan,Honda
2021,5,65000,47.3,Sedan,Honda
2021,5,90000,17.7,SUV,Mercedes
2021,5,42000,26.0,SUV,Toyota
2021,5,35000,36.7,Pickup,Ford
2021,5,65000,46.4,Coupe,Toyota
2021,5,32000,43.3,SUV,Honda
2021,5,18000,19.1,SUV,Hyundai
2021,5,80000,40.8,SUV,Mercedes
2021,5,42000,30.3,SUV,Toyota
2021,5,22000,48.8,Convertible,Mazda
2021,5,42000,45.1,Pickup,Chevrolet
2021,5,45000,47.6,SUV,Toyota
2021,5,15000,29.9,SUV,Toyota
2021,5,120000,30.3,Pickup,Tesla
2021,5,30000,42.2,SUV,Honda
2021,5,65000,35.3,Sedan,Toyota
2021,5,60000,47.5,Hatchback,Toyota
2021,5,35000,32.6,SUV,Toyota
2021,5,25000,17.2,Sedan,Hyundai
2021,5,50000,23.1,Hatchback,BMW
2021,5,40000,26.4,Sedan,Chevrolet
2021,5,65000,47.9,Sedan,Honda
2021,5,22000,35.2,Coupe,Hyundai
2021,5,80000,49.6,Sedan,Audi
2021,5,35000,29.4,Pickup,Chevrolet
2021,5,70000,28.5,Sedan,Tesla
2021,5,42000,42.5,Coupe,BMW
2021,5,15000,48.0,Sedan,Toyota
2021,5,15000,15.1,Sedan,Toyota
2021,5,90000,23.1,SUV,Mercedes
2021,5,25000,18.1,Sedan,Chevrolet
2021,5,30000,31.1,Pickup,Ford
2021,5,60000,29.8,Hatchback,BMW
2021,5,42000,39.4,Sedan,Hyundai
2021,5,20000,49.3,Sedan,Chevrolet
2021,5,42000,18.2,Convertible,Ford
2021,5,28000,36.6,SUV,Toyota
2021,5,120000,35.7,Convertible,Tesla
2021,5,20000,16.5,SUV,Nissan
2021,5,18000,33.6,Hatchback,Toyota
2021,5,35000,44.9,Sedan,Ford
2021,5,25000,28.3,Pickup,Ford
2021,5,22000,19.9,Hatchback,Toyota
2021,5,25000,23.5,Convertible,Ford
2021,5,15000,30.2,SUV,Honda
2021,5,35000,26.8,SUV,Honda
2021,5,48000,48.3,Sedan,Toyota
2021,5,45000,25.4,Sedan,Toyota
2021,5,90000,42.7,Pickup,Mercedes
2021,5,20000,48.6,SUV,Hyundai
2021,5,40000,45.1,Pickup,Chevrolet
2021,5,75000,21.4,Convertible,Tesla
2021,5,70000,21.8,SUV,Tesla
2021,5,120000,28.4,SUV,BMW
2021,5,70000,35.4,SUV,Mercedes
2021,5,15000,41.9,SUV,Kia
2021,5,80000,30.3,Convertible,BMW
2021,5,55000,48.0,Coupe,Subaru
2021,5,25000,48.9,Coupe,Hyundai
2021,5,18000,21.2,SUV,Honda
2021,5,65000,47.1,SUV,Subaru
2021,5,80000,15.5,SUV,Tesla
2021,5,28000,38.4,Convertible,Mazda
2021,5,80000,47.2,Pickup,Audi
2021,5,35000,48.0,SUV,Ford
2021,5,30000,48.2,Convertible,Mazda
2021,5,70000,17.1,Coupe,Mercedes
2021,5,22000,22.7,SUV,Hyundai
2021,5,28000,49.2,SUV,Nissan
2021,5,45000,48.4,SUV,Subaru
2021,5,28000,16.9,Sedan,Ford
2021,5,20000,20.1,SUV,Toyota
2021,5,15000,31.7,SUV,Toyota
2021,6,30000,19.6,SUV,Hyundai
2021,6,48000,31.7,SUV,BMW
2021,6,120000,18.8,Sedan,Mercedes
2021,6,28000,37.3,Sedan,Ford
2021,6,48000,34.4,SUV,Subaru
2021,6,48000,16.5,Pickup,Toyota
2021,6,40000,35.1,Pickup,Chevrolet
2021,6,75000,34.0,Sedan,Tesla
2021,6,15000,40.9,Hatchback,Ford
2021,6,60000,40.1,Pickup,Audi
2021,6,15000,15.9,Sedan,Chevrolet
2021,6,90000,22.0,Sedan,BMW
2021,6,100000,45.1,SUV,Mercedes
2021,6,50000,15.3,Convertible,BMW
2021,6,20000,43.9,SUV,Nissan
2021,6,28000,30.8,Sedan,Honda
2021,6,60000,47.7,SUV,Audi
2021,6,30000,42.9,Sedan,Toyota
2021,6,70000,36.4,Sedan,Mercedes
2021,6,42000,18.9,Sedan,Chevrolet
2021,6,22000,22.0,Sedan,Nissan
2021,6,30000,31.8,Coupe,Hyundai
2021,6,120000,28.1,Sedan,Tesla
2021,6,120000,21.6,SUV,Audi
2021,6,40000,42.3,SUV,Honda
2021,6,30000,46.3,SUV,Nissan
2021,6,100000,49.5,SUV,Mercedes
2021,6,120000,47.1,Convertible,Audi
2021,6,75000,16.6,Coupe,BMW
2021,6,90000,40.1,Coupe,BMW
2021,6,30000,43.8,Sedan,Nissan
2021,6,65000,19.9,Convertible,Toyota
2021,6,80000,35.4,SUV,Tesla
2021,6,48000,24.7,Sedan,Audi
2021,6,75000,41.6,Sedan,Mercedes
2021,6,35000,20.9,Pickup,Toyota
2021,6,25000,49.2,Pickup,Toyota
2021,6,42000,18.3,Sedan,Hyundai
2021,6,120000,39.2,Pickup,Audi
2021,6,15000,24.2,SUV,Honda
2021,6,20000,48.9,SUV,Kia
2021,6,65000,44.3,Sedan,BMW
2021,6,100000,21.8,Sedan,Audi
2021,6,40000,15.0,SUV,Toyota
2021,6,75000,27.4,Hatchback,Audi
2021,6,18000,16.6,SUV,Ford
2021,6,42000,19.2,Hatchback,Toyota
2021,6,35000,28.7,Coupe,BMW
2021,6,40000,18.8,Pickup,Toyota
2021,6,20000,40.4,Convertible,BMW
2021,6,50000,49.8,Sedan,Subaru
2021,6,15000,45.9,SUV,Kia
2021,6,20000,32.0,Hatchback,Honda
2021,6,35000,33.3,Sedan,Toyota
2021,6,60000,16.9,Hatchback,Honda
2021,6,15000,39.6,Sedan,Honda
2021,6,20000,22.8,Sedan,Ford
2021,6,75000,27.5,Hatchback,Mercedes
2021,6,15000,38.5,Pickup,Chevrolet
2021,6,80000,38.4,Convertible,Mercedes
2021,6,90000,16.1,Hatchback,Mercedes
2021,6,28000,27.7,Sedan,Toyota
2021,6,75000,24.7,Sedan,Mercedes
2021,6,100000,46.9,SUV,Mercedes
2021,6,18000,15.5,Hatchback,Toyota
2021,6,38000,45.3,SUV,Nissan
2021,6,35000,44.3,Hatchback,Nissan
2021,6,45000,39.6,SUV,Honda
2021,6,15000,31.1,Sedan,Nissan
2021,6,18000,48.8,Sedan,Ford
2021,6,28000,20.1,SUV,Toyota
2021,6,60000,18.5,Convertible,Toyota
2021,6,75000,23.5,SUV,Mercedes
2021,6,35000,43.5,Hatchback,Chevrolet
2021,6,70000,15.4,Convertible,Tesla
2021,6,50000,42.0,SUV,Subaru
2021,6,100000,21.7,Convertible,BMW
2021,6,20000,18.4,SUV,Toyota
2021,6,48000,37.9,SUV,Audi
2021,6,65000,24.6,Convertible,Audi
2021,7,40000,38.0,Pickup,Chevrolet
2021,7,35000,40.0,SUV,Kia
2021,7,22000,25.3,Hatchback,Toyota
2021,7,42000,15.9,Pickup,Toyota
2021,7,55000,33.2,Sedan,Honda
2021,7,42000,19.1,Hatchback,Chevrolet
2021,7,75000,32.8,Sedan,BMW
2021,7,15000,35.4,Sedan,Hyundai
2021,7,120000,46.8,Coupe,BMW
2021,7,38000,29.1,SUV,Hyundai
2021,7,32000,20.6,SUV,Nissan
2021,7,50000,34.8,Coupe,Audi
2021,7,38000,25.5,Sedan,Toyota
2021,7,65000,46.5,Sedan,Subaru
2021,7,100000,43.9,Sedan,Tesla
2021,7,80000,30.5,Coupe,Audi
2021,7,42000,35.6,SUV,Honda
2021,7,28000,46.5,SUV,Kia
2021,7,90000,21.4,SUV,Audi
2021,7,55000,15.8,Coupe,Subaru
2021,7,75000,49.6,SUV,BMW
2021,7,42000,39.3,SUV,Nissan
2021,7,75000,20.2,Coupe,Audi
2021,7,45000,25.1,Convertible,Toyota
2021,7,45000,44.4,Sedan,BMW
2021,7,80000,28.5,SUV,Audi
2021,7,70000,48.3,Sedan,Mercedes
2021,7,15000,35.0,SUV,Nissan
2021,7,18000,18.2,SUV,Hyundai
2021,7,120000,15.1,SUV,Tesla
2021,7,70000,24.4,Pickup,BMW
2021,7,35000,19.4,Hatchback,Hyundai
2021,7,28000,34.1,Coupe,Toyota
2021,7,15000,24.8,Sedan,Toyota
2021,7,120000,44.1,Hatchback,BMW
2021,7,65000,40.3,Sedan,Honda
2021,7,80000,17.7,Hatchback,Mercedes
2021,7,48000,26.9,Sedan,BMW
2021,7,48000,41.4,SUV,BMW
2021,7,45000,41.4,SUV,BMW
2021,7,15000,18.8,Sedan,Ford
2021,7,48000,47.5,Sedan,Audi
2021,7,32000,21.2,Pickup,Toyota
2021,7,28000,32.1,Coupe,Hyundai
2021,7,80000,40.5,SUV,BMW
2021,7,80000,34.2,Sedan,Audi
2021,7,55000,17.3,SUV,Subaru
2021,7,42000,23.6,Hatchback,Ford
2021,7,45000,17.4,Sedan,Honda
2021,7,120000,47.5,SUV,Mercedes
2021,7,48000,46.3,SUV,BMW
2021,7,120000,22.0,Pickup,Mercedes
2021,7,48000,16.8,Sedan,Toyota
2021,7,70000,48.8,SUV,Tesla
2021,7,50000,44.4,SUV,Toyota
2021,7,80000,22.4,SUV,Audi
2021,7,45000,34.7,SUV,BMW
2021,7,48000,40.7,Sedan,Audi
2021,7,75000,41.0,Sedan,BMW
2021,7,40000,33.9,SUV,Toyota
2021,7,35000,45.2,Sedan,Hyundai
2021,7,15000,43.4,Coupe,Audi
2021,7,60000,45.7,Hatchback,Honda
2021,7,75000,32.7,SUV,Audi
2021,7,15000,43.3,SUV,Honda
2021,7,90000,22.1,Sedan,Audi
2021,7,65000,45.6,Coupe,BMW
2021,7,20000,48.1,Hatchback,Hyundai
2021,7,32000,34.9,Pickup,Chevrolet
2021,7,60000,23.7,SUV,Toyota
2021,7,90000,15.9,SUV,Audi
2021,7,40000,23.7,Sedan,Honda
2021,7,65000,48.5,Convertible,Toyota
2021,7,28000,40.9,Coupe,Hyundai
2021,7,15000,34.6,Sedan,Honda
2021,7,120000,26.8,SUV,Audi
2021,7,65000,49.9,Coupe,Audi
2021,7,42000,46.0,Sedan,Hyundai
2021,7,48000,29.4,Sedan,Audi
2021,7,80000,26.0,Convertible,Audi
2021,8,100000,16.9,Coupe,BMW
2021,8,28000,17.5,SUV,Ford
2021,8,28000,30.9,Sedan,Honda
2021,8,18000,34.8,SUV,Ford
2021,8,100000,27.0,Hatchback,Tesla
2021,8,65000,20.6,Sedan,Toyota
2021,8,65000,48.7,Pickup,Subaru
2021,8,30000,23.7,Pickup,Ford
2021,8,25000,19.7,Convertible,BMW
2021,8,32000,18.7,Pickup,Toyota
2021,8,30000,37.9,Coupe,BMW
2021,8,45000,39.9,Pickup,BMW
2021,8,18000,48.1,Sedan,Chevrolet
2021,8,42000,22.7,Convertible,Ford
2021,8,15000,38.6,SUV,Kia
2021,8,42000,41.9,SUV,Toyota
2021,8,60000,28.1,Pickup,Toyota
2021,8,40000,40.1,Hatchback,Toyota
2021,8,35000,39.1,Hatchback,Toyota
2021,8,35000,17.6,SUV,Kia
2021,8,65000,32.0,Hatchback,Audi
2021,8,40000,15.1,Hatchback,Ford
2021,8,70000,24.4,Convertible,Tesla
2021,8,120000,21.4,SUV,Mercedes
2021,8,65000,19.9,SUV,BMW
2021,8,22000,21.1,Pickup,Ford
2021,8,48000,17.9,SUV,Audi
2021,8,50000,34.4,SUV,Toyota
2021,8,35000,40.9,Sedan,Chevrolet
2021,8,70000,31.2,Coupe,Tesla
2021,8,50000,33.5,Sedan,BMW
2021,8,48000,34.4,Pickup,Toyota
2021,8,15000,19.9,Pickup,Ford
2021,8,25000,26.9,Coupe,Hyundai
2021,8,28000,16.8,Coupe,BMW
2021,8,55000,26.8,SUV,Audi
2021,8,28000,37.4,SUV,Toyota
2021,8,48000,15.1,Sedan,BMW
2021,8,32000,15.8,Sedan,Toyota
2021,8,50000,38.8,Sedan,Honda
2021,8,90000,39.5,Sedan,BMW
2021,8,75000,48.1,SUV,BMW
2021,8,42000,18.5,Pickup,Ford
2021,8,48000,20.2,Sedan,Subaru
2021,8,48000,27.1,Coupe,Toyota
2021,8,60000,48.9,SUV,Subaru
2021,8,75000,22.5,Sedan,Audi
2021,8,55000,48.3,Convertible,BMW
2021,8,18000,38.0,Sedan,Hyundai
2021,8,42000,31.8,SUV,Hyundai
2021,8,40000,36.6,Sedan,Toyota
2021,8,38000,32.4,Sedan,Toyota
2021,8,18000,21.7,SUV,Ford
2021,8,38000,46.6,Pickup,Ford
2021,8,100000,31.5,SUV,Tesla
2021,8,42000,20.8,Sedan,Ford
2021,8,55000,20.9,SUV,Honda
2021,8,45000,43.1,Coupe,Honda
2021,8,28000,43.3,SUV,Ford
2021,8,20000,30.2,Sedan,Ford
2021,8,65000,45.8,Hatchback,Toyota
2021,8,50000,34.1,SUV,Subaru
2021,8,48000,40.9,SUV,Audi
2021,8,120000,27.8,Sedan,BMW
2021,8,25000,37.1,SUV,Hyundai
2021,8,90000,38.4,Sedan,Mercedes
2021,8,75000,43.6,Sedan,BMW
2021,8,90000,34.0,SUV,Tesla
2021,8,100000,23.7,Pickup,BMW
2021,8,22000,33.6,Convertible,BMW
2021,8,18000,43.5,Hatchback,Toyota
2021,8,65000,40.8,Pickup,Toyota
2021,8,90000,29.0,Hatchback,Mercedes
2021,8,25000,33.1,SUV,Toyota
2021,8,80000,27.8,SUV,Audi
2021,8,18000,41.9,Sedan,Nissan
2021,8,18000,31.7,Hatchback,Hyundai
2021,8,45000,26.8,SUV,Audi
2021,8,50000,44.5,SUV,Toyota
2021,8,120000,15.9,Sedan,Mercedes
2021,9,100000,42.0,Sedan,Audi
2021,9,25000,18.0,Coupe,Audi
2021,9,80000,36.9,Hatchback,Tesla
2021,9,75000,38.2,Sedan,Mercedes
2021,9,15000,37.9,Pickup,Toyota
2021,9,60000,18.0,Convertible,Subaru
2021,9,48000,31.9,SUV,BMW
2021,9,15000,25.0,SUV,Kia
2021,9,75000,23.8,SUV,Tesla
2021,9,70000,34.0,SUV,Mercedes
2021,9,25000,26.3,Sedan,Honda
2021,9,48000,23.4,Sedan,Toyota
2021,9,20000,15.8,Sedan,Hyundai
2021,9,45000,29.6,Sedan,Audi
